date,sgmi_comp,county,prop_non_home,prop_non_home_ma7
2020-01-01,,Escambia,0.145097360700047,
2020-01-02,,Escambia,0.2225186022175,
2020-01-03,,Escambia,0.229878146647749,
2020-01-04,0.803312442047202,Escambia,0.16680022598725,0.196687557952798
2020-01-05,0.782971356299532,Escambia,0.11641373642953,0.217028643700468
2020-01-06,0.772449627497072,Escambia,0.223258228953332,0.227550372502928
2020-01-07,0.762468043990473,Escambia,0.272846604734176,0.237531956009527
2020-01-08,0.76872469910403,Escambia,0.287484960933738,0.23127530089597
2020-01-09,0.766772362786577,Escambia,0.296170703834721,0.233227637213423
2020-01-10,0.757924053976468,Escambia,0.299749231193945,0.242075946023532
2020-01-11,0.755575474146747,Escambia,0.123003640192346,0.244424525853253
2020-01-12,0.752508311726666,Escambia,0.130080090651704,0.247491688273335
2020-01-13,0.749581671370149,Escambia,0.285196390624097,0.250418328629851
2020-01-14,0.746581140336798,Escambia,0.289286663542222,0.253418859663202
2020-01-15,0.738129643675705,Escambia,0.308955097874307,0.261870356324295
2020-01-16,0.733186886513855,Escambia,0.316657186330339,0.266813113486145
2020-01-17,0.747336426055662,Escambia,0.320752948427398,0.252663573944338
2020-01-18,0.744985791796398,Escambia,0.18216411682,0.255014208203602
2020-01-19,0.742187667930806,Escambia,0.164679390784654,0.257812332069194
2020-01-20,0.742428109559785,Escambia,0.186149613831447,0.257571890440215
2020-01-21,0.738924119472407,Escambia,0.305741103357066,0.261075880527593
2020-01-22,0.735367048978877,Escambia,0.328541964933456,0.264632951021123
2020-01-23,0.737406301045466,Escambia,0.314974094927485,0.262593698954534
2020-01-24,0.717705541548545,Escambia,0.345280879039041,0.282294458451455
2020-01-25,0.715909396905699,Escambia,0.207063610274716,0.284090603094301
2020-01-26,0.718546931333444,Escambia,0.150404626318526,0.281453068666556
2020-01-27,0.717555581949269,Escambia,0.324054930309898,0.282444418050732
2020-01-28,0.71826277804732,Escambia,0.318314115856986,0.28173722195268
2020-01-29,0.725931179361788,Escambia,0.31007922393924,0.274068820638212
2020-01-30,0.732191081207748,Escambia,0.321913540616714,0.267808918792252
2020-01-31,0.741058797039787,Escambia,0.340330506352681,0.258941202960213
2020-02-01,0.748348522966046,Escambia,0.153384801073439,0.251651477033954
2020-02-02,0.756255288551049,Escambia,0.106585313396807,0.243744711448951
2020-02-03,0.76436384680926,Escambia,0.261980919485622,0.23563615319074
2020-02-04,0.771298060123247,Escambia,0.267286034373174,0.228701939876753
2020-02-05,0.764162155023218,Escambia,0.254731864844216,0.235837844976782
2020-02-06,0.759520955639914,Escambia,0.26515363280924,0.240479044360086
2020-02-07,0.755531065451007,Escambia,0.291791013154769,0.244468934548993
2020-02-08,0.752805727089213,Escambia,0.203336136773647,0.247194272910787
2020-02-09,0.747822928350853,Escambia,0.139073709079937,0.252177071649147
2020-02-10,0.744917327554028,Escambia,0.289910150807969,0.255082672445973
2020-02-11,0.73620609688653,Escambia,0.286363402905734,0.26379390311347
2020-02-12,0.733236597827991,Escambia,0.289611456012737,0.266763402172009
2020-02-13,0.729198634904941,Escambia,0.285492838387016,0.270801365095059
