date,sgmi_comp,county,prop_non_home,prop_non_home_ma7
2020-01-01,0.854948335620624,Sumterplus,0.0989944385036112,0.145051664379376
2020-01-02,0.854948335620624,Sumterplus,0.163407808007854,0.145051664379376
2020-01-03,0.854948335620624,Sumterplus,0.16957020019634,0.145051664379376
2020-01-04,0.854948335620624,Sumterplus,0.0991431175934366,0.145051664379376
2020-01-05,0.837470539658609,Sumterplus,0.0839818385807448,0.162529460341391
2020-01-06,0.827494196209442,Sumterplus,0.18180468147395,0.172505803790558
2020-01-07,0.815587040580204,Sumterplus,0.218459566299698,0.184412959419796
2020-01-08,0.809293950409208,Sumterplus,0.221339010237711,0.190706049590792
2020-01-09,0.805051658118545,Sumterplus,0.233242212152023,0.194948341881455
2020-01-10,0.79762318811544,Sumterplus,0.25292028960101,0.20237681188456
2020-01-11,0.794986604951566,Sumterplus,0.143194748790407,0.205013395048434
2020-01-12,0.792664415689142,Sumterplus,0.113677884615385,0.207335584310858
2020-01-13,0.788779951816643,Sumterplus,0.233803971495688,0.211220048183357
2020-01-14,0.78837747115009,Sumterplus,0.236915648446813,0.21162252884991
2020-01-15,0.786178163222375,Sumterplus,0.237594335074679,0.213821836777625
2020-01-16,0.784764038661885,Sumterplus,0.260433459259519,0.215235961338115
2020-01-17,0.794921291960091,Sumterplus,0.255737654266882,0.205078708039909
2020-01-18,0.794931490854178,Sumterplus,0.158589904284412,0.205068509145822
2020-01-19,0.791005433149348,Sumterplus,0.123576756538812,0.208994566850652
2020-01-20,0.791240602492312,Sumterplus,0.162703198408246,0.208759397507688
2020-01-21,0.790213776082623,Sumterplus,0.236844256188206,0.209786223917377
2020-01-22,0.79146474964188,Sumterplus,0.265076739008485,0.20853525035812
2020-01-23,0.793757434737095,Sumterplus,0.258787273858776,0.206242565262905
2020-01-24,0.782687345983552,Sumterplus,0.262925439134703,0.217312654016448
2020-01-25,0.780936216529596,Sumterplus,0.149833089369609,0.219063783470404
2020-01-26,0.78495362602302,Sumterplus,0.107527960872309,0.21504637397698
2020-01-27,0.787283034023861,Sumterplus,0.240193819683052,0.212716965976139
2020-01-28,0.786618869394052,Sumterplus,0.249102162365893,0.213381130605948
2020-01-29,0.793041212513332,Sumterplus,0.236954872554519,0.206958787486668
2020-01-30,0.798087727359015,Sumterplus,0.242481417852886,0.201912272640985
2020-01-31,0.802433926888515,Sumterplus,0.26757459154337,0.197566073111485
2020-02-01,0.807926660567781,Sumterplus,0.104876687534649,0.192073339432219
2020-02-02,0.812488649683952,Sumterplus,0.0722023569525278,0.187511350316048
2020-02-03,0.818138336141523,Sumterplus,0.209770422976547,0.181861663858477
2020-02-04,0.828134798771874,Sumterplus,0.210653026611037,0.171865201228126
2020-02-05,0.819437213808591,Sumterplus,0.205020948741323,0.180562786191409
2020-02-06,0.812205698727082,Sumterplus,0.202933612649884,0.187794301272918
2020-02-07,0.80707046274379,Sumterplus,0.197599353130916,0.19292953725621
2020-02-08,0.803076258242541,Sumterplus,0.165759782277627,0.196923741757459
2020-02-09,0.798807542113638,Sumterplus,0.12282296252309,0.201192457886362
2020-02-10,0.797037886860049,Sumterplus,0.245717074859596,0.202962113139951
2020-02-11,0.786278178815132,Sumterplus,0.238612458119778,0.213721821184869
2020-02-12,0.784749208121444,Sumterplus,0.234901961643644,0.215250791878556
2020-02-13,0.781661981123519,Sumterplus,0.215321199425005,0.218338018876481
2020-02-14,0.787870803181406,Sumterplus,0.27291730944534,0.212129196818594
2020-02-15,0.785074748033462,Sumterplus,0.176462577133441,0.214925251966538
2020-02-16,0.785247303819547,Sumterplus,0.144433551508565,0.214752696180453
2020-02-17,0.775851126510917,Sumterplus,0.202255320454386,0.224148873489083
2020-02-18,0.777949985662249,Sumterplus,0.258184844155389,0.222050014337751
2020-02-19,0.777672576256473,Sumterplus,0.233694071141048,0.222327423743528
2020-02-20,0.776186647353696,Sumterplus,0.281094440585414,0.223813352646304
2020-02-21,0.767603417441375,Sumterplus,0.258225295386018,0.232396582558625
2020-02-22,0.776664149644796,Sumterplus,0.178404442973874,0.223335850355204
2020-02-23,0.770299216745497,Sumterplus,0.154835053828,0.229700783254503
2020-02-24,0.769331971829426,Sumterplus,0.262337929840631,0.230668028170574
