date,county,prop_non_home,prop_non_home_ma7
2020-01-01,Escambia,0.145097360700047,0.196687557952798
2020-01-02,Escambia,0.2225186022175,0.196687557952798
2020-01-03,Escambia,0.229878146647749,0.196687557952798
2020-01-04,Escambia,0.16680022598725,0.196687557952798
2020-01-05,Escambia,0.11641373642953,0.217028643700468
2020-01-06,Escambia,0.223258228953332,0.227550372502928
2020-01-07,Escambia,0.272846604734176,0.237531956009527
2020-01-08,Escambia,0.287484960933738,0.23127530089597
2020-01-09,Escambia,0.296170703834721,0.233227637213423
2020-01-10,Escambia,0.299749231193945,0.242075946023532
2020-01-11,Escambia,0.123003640192346,0.244424525853253
2020-01-12,Escambia,0.130080090651704,0.247491688273335
2020-01-13,Escambia,0.285196390624097,0.250418328629851
2020-01-14,Escambia,0.289286663542222,0.253418859663202
2020-01-15,Escambia,0.308955097874307,0.261870356324295
2020-01-16,Escambia,0.316657186330339,0.266813113486145
2020-01-17,Escambia,0.320752948427398,0.252663573944338
2020-01-18,Escambia,0.18216411682,0.255014208203602
2020-01-19,Escambia,0.164679390784654,0.257812332069194
2020-01-20,Escambia,0.186149613831447,0.257571890440215
2020-01-21,Escambia,0.305741103357066,0.261075880527593
2020-01-22,Escambia,0.328541964933456,0.264632951021123
2020-01-23,Escambia,0.314974094927485,0.262593698954534
2020-01-24,Escambia,0.345280879039041,0.282294458451455
2020-01-25,Escambia,0.207063610274716,0.284090603094301
2020-01-26,Escambia,0.150404626318526,0.281453068666556
2020-01-27,Escambia,0.324054930309898,0.282444418050732
2020-01-28,Escambia,0.318314115856986,0.28173722195268
2020-01-29,Escambia,0.31007922393924,0.274068820638212
2020-01-30,Escambia,0.321913540616714,0.267808918792252
2020-01-31,Escambia,0.340330506352681,0.258941202960213
2020-02-01,Escambia,0.153384801073439,0.251651477033954
2020-02-02,Escambia,0.106585313396807,0.243744711448951
2020-02-03,Escambia,0.261980919485622,0.23563615319074
2020-02-04,Escambia,0.267286034373174,0.228701939876753
2020-02-05,Escambia,0.254731864844216,0.235837844976782
2020-02-06,Escambia,0.26515363280924,0.240479044360086
2020-02-07,Escambia,0.291791013154769,0.244468934548993
2020-02-08,Escambia,0.203336136773647,0.247194272910787
2020-02-09,Escambia,0.139073709079937,0.252177071649147
2020-02-10,Escambia,0.289910150807969,0.255082672445973
2020-02-11,Escambia,0.286363402905734,0.26379390311347
2020-02-12,Escambia,0.289611456012737,0.266763402172009
2020-02-13,Escambia,0.285492838387016,0.270801365095059
2020-02-14,Escambia,0.352769627827248,0.264166364769468
2020-02-15,Escambia,0.224122630183422,0.268365288578564
2020-02-16,Escambia,0.167339449541284,0.272241323015939
2020-02-17,Escambia,0.243465148528836,0.280377304239921
2020-02-18,Escambia,0.315755869569404,0.282263243045435
2020-02-19,Escambia,0.316743697074364,0.284882058318284
2020-02-20,Escambia,0.342444706954886,0.287077349272283
2020-02-21,Escambia,0.365971199465848,0.298177876912156
2020-02-22,Escambia,0.242454337093367,0.286496514348448
2020-02-23,Escambia,0.182706486219272,0.289932822905422
2020-02-24,Escambia,0.321168842007948,0.29169260231105
2020-02-25,Escambia,0.233986331623449,0.292940824174766
2020-02-26,Escambia,0.340797856973183,0.294534213130556
2020-02-27,Escambia,0.354763162794281,0.288604987311146
2020-02-28,Escambia,0.374708752511861,0.283710533628902
2020-02-29,Escambia,0.2536080597839,0.297892980729634
2020-03-01,Escambia,0.141201905483401,0.292007429881127
2020-03-02,Escambia,0.28690766623224,0.291218602309216
2020-03-03,Escambia,0.333263461328574,0.293294809722221
2020-03-04,Escambia,0.299599001033635,0.296143821991017
2020-03-05,Escambia,0.349241369790898,0.304641089324579
2020-03-06,Escambia,0.389242204402899,0.314216863381353
2020-03-07,Escambia,0.273551145665475,0.314107730983457
2020-03-08,Escambia,0.200682776818331,0.317533735292256
2020-03-09,Escambia,0.353938084629657,0.313205996916521
2020-03-10,Escambia,0.332499534543307,0.30923641256247
2020-03-11,Escambia,0.323581031195229,0.302294605196423
2020-03-12,Escambia,0.318947201160753,0.304194127082976
2020-03-13,Escambia,0.361455113924538,0.294624452113907
