date,sgmi_comp,county,prop_non_home,prop_non_home_ma7
2020-01-01,0.752716157795359,Leonplus,0.209980052273915,0.247283842204641
2020-01-02,0.752716157795359,Leonplus,0.299370433873497,0.247283842204641
2020-01-03,0.752716157795359,Leonplus,0.300035295347622,0.247283842204641
2020-01-04,0.752716157795359,Leonplus,0.192635880815473,0.247283842204641
2020-01-05,0.737477806664002,Leonplus,0.139050962343096,0.262522193335998
2020-01-06,0.734119112018345,Leonplus,0.272937250392054,0.265880887981655
2020-01-07,0.728909804274338,Leonplus,0.316977020386827,0.271090195725662
2020-01-08,0.732662999704104,Leonplus,0.316648510193414,0.267337000295896
2020-01-09,0.73344511985662,Leonplus,0.3228812963931,0.26655488014338
2020-01-10,0.726060207602121,Leonplus,0.336500449555672,0.273939792397879
2020-01-11,0.724844519453364,Leonplus,0.166363512807109,0.275155480546636
2020-01-12,0.722014854753192,Leonplus,0.133576121275483,0.277985145246808
2020-01-13,0.71892279889478,Leonplus,0.324631636173549,0.28107720110522
2020-01-14,0.716612435217684,Leonplus,0.325486837428123,0.283387564782317
2020-01-15,0.706258233141662,Leonplus,0.336456163094616,0.293741766858338
2020-01-16,0.698176067508028,Leonplus,0.344525687401986,0.301823932491972
2020-01-17,0.714916674827501,Leonplus,0.352672995295348,0.285083325172499
2020-01-18,0.713211905952884,Leonplus,0.238842927339258,0.286788094047117
2020-01-19,0.708452171803081,Leonplus,0.190151280710925,0.291547828196919
2020-01-20,0.707205077486003,Leonplus,0.207447384937238,0.292794922513997
2020-01-21,0.705926072183934,Leonplus,0.337420219550444,0.294073927816066
2020-01-22,0.709597376791507,Leonplus,0.369774302143231,0.290402623208494
2020-01-23,0.71325066631432,Leonplus,0.353255347621537,0.28674933368568
2020-01-24,0.693190775894257,Leonplus,0.361626032409828,0.306809224105743
2020-01-25,0.692315463564644,Leonplus,0.213143795086252,0.307684536435356
2020-01-26,0.696991995669983,Leonplus,0.164578254051228,0.303008004330017
2020-01-27,0.697363399185552,Leonplus,0.347866617877679,0.302636600814448
2020-01-28,0.696776170701361,Leonplus,0.343547405857741,0.303223829298639
2020-01-29,0.703472629516983,Leonplus,0.337038577405858,0.296527370483017
2020-01-30,0.71094599819744,Leonplus,0.350655523012552,0.28905400180256
2020-01-31,0.716981732645951,Leonplus,0.365736631799163,0.283018267354049
2020-02-01,0.721555570851153,Leonplus,0.166268583376895,0.278444429148848
2020-02-02,0.727459990131072,Leonplus,0.112264673288029,0.272540009868928
2020-02-03,0.748605928113524,Leonplus,0.305616476738108,0.251394071886476
2020-02-04,0.754035262489732,Leonplus,0.311530538421328,0.245964737510268
2020-02-05,0.746809035919648,Leonplus,0.295707642446419,0.253190964080352
2020-02-06,0.740625446941976,Leonplus,0.202633957135389,0.259374553058024
2020-02-07,0.735641409902173,Leonplus,0.327731291165708,0.264358590097827
2020-02-08,0.733917977746248,Leonplus,0.216852169367486,0.266082022253753
2020-02-09,0.728709736390113,Leonplus,0.15554979613173,0.271290263609887
2020-02-10,0.712938033007244,Leonplus,0.340504736016728,0.287061966992756
2020-02-11,0.704634904040027,Leonplus,0.323594563512807,0.295365095959973
2020-02-12,0.698939335374505,Leonplus,0.332165331939362,0.301060664625495
2020-02-13,0.695226776192965,Leonplus,0.313035880815473,0.304773223807035
2020-02-14,0.699514748711821,Leonplus,0.385853193936226,0.300485251288179
2020-02-15,0.696087396012247,Leonplus,0.256721150026137,0.303912603987753
2020-02-16,0.696015147487118,Leonplus,0.181537710402509,0.303984852512882
2020-02-17,0.687898188335449,Leonplus,0.310488928384736,0.312101811664551
2020-02-18,0.687984514972743,Leonplus,0.347586032409828,0.312015485027257
2020-02-19,0.689467806735867,Leonplus,0.332671071615264,0.310532193264133
2020-02-20,0.688641233664401,Leonplus,0.369854594877156,0.311358766335599
2020-02-21,0.684157153311926,Leonplus,0.38524890747517,0.315842846688074
2020-02-22,0.69365003360466,Leonplus,0.246338107684266,0.30634996639534
2020-02-23,0.690262005824808,Leonplus,0.18732372190277,0.309737994175192
2020-02-24,0.688378582630125,Leonplus,0.341877490852065,0.311621417369875
2020-02-25,0.686843339556419,Leonplus,0.28113587036069,0.313156660443581
2020-02-26,0.681455350608618,Leonplus,0.356387266074229,0.318544649391382
2020-02-27,0.684783069225599,Leonplus,0.383038557239937,0.315216930774401
2020-02-28,0.687493211858711,Leonplus,0.395995608991113,0.312506788141289
2020-02-29,0.672488232394892,Leonplus,0.284054030318871,0.327511767605108
2020-03-01,0.674830590695243,Leonplus,0.1640296915839,0.325169409304757
2020-03-02,0.674991651108954,Leonplus,0.322906492420282,0.325008348891046
2020-03-03,0.672582334403704,Leonplus,0.386170726607423,0.327417665596296
2020-03-04,0.670871797475917,Leonplus,0.339990757971772,0.329128202524083
2020-03-05,0.661482870584721,Leonplus,0.381911134343962,0.338517129415279
2020-03-06,0.653888985139273,Leonplus,0.412860825927862,0.346111014860727
2020-03-07,0.656602757075648,Leonplus,0.296027788813382,0.343397242924352
2020-03-08,0.654806081696662,Leonplus,0.229752179822269,0.345193918303338
2020-03-09,0.659900279292062,Leonplus,0.376063690538421,0.340099720707938
2020-03-10,0.660125448435517,Leonplus,0.367174323052797,0.339874551564484
2020-03-11,0.660953981924099,Leonplus,0.352567485624673,0.339046018075901
2020-03-12,0.651928015230051,Leonplus,0.346251751176163,0.34807198476995
2020-03-13,0.6474530992417,Leonplus,0.41128464192368,0.3525469007583
2020-03-14,0.640829304155448,Leonplus,0.290228054393305,0.359170695844552
2020-03-15,0.635734649536675,Leonplus,0.292933946680606,0.364265350463326
2020-03-16,0.630275818978837,Leonplus,0.407388102456874,0.369724181021163
2020-03-17,0.637884847322985,Leonplus,0.41354088865656,0.362115152677015
2020-03-18,0.64502511078758,Leonplus,0.38823006795609,0.35497488921242
2020-03-19,0.658152736805055,Leonplus,0.384463565081025,0.341847263194945
2020-03-20,0.671527370514262,Leonplus,0.358021443514644,0.328472629485738
2020-03-21,0.6909541198235,Leonplus,0.24024621014114,0.3090458801765
2020-03-22,0.701168368199275,Leonplus,0.201040564558285,0.298831631800725
2020-03-23,0.714528843145134,Leonplus,0.31376566649242,0.285471156854866
2020-03-24,0.728367477335211,Leonplus,0.277553643491898,0.271632522664789
2020-03-25,0.733428379441447,Leonplus,0.316730329325667,0.266571620558553
