date,county,prop_non_home,prop_non_home_ma7
2020-01-01,Florida,0.122088307531162,0.177806778341563
2020-01-02,Florida,0.195501555561285,0.177806778341563
2020-01-03,Florida,0.211387869579031,0.177806778341563
2020-01-04,Florida,0.133638876846598,0.177806778341563
2020-01-05,Florida,0.100102061904629,0.199099890318867
2020-01-06,Florida,0.219671914459447,0.211306183671567
2020-01-07,Florida,0.26225686250879,0.222568228691009
2020-01-08,Florida,0.271140091372288,0.226102052947861
2020-01-09,Florida,0.280945609030189,0.227960845363249
2020-01-10,Florida,0.290222184715125,0.236102439220488
2020-01-11,Florida,0.158375646644557,0.238787841760971
2020-01-12,Florida,0.113113608812345,0.241563272803893
2020-01-13,Florida,0.27666307146012,0.244083515328087
2020-01-14,Florida,0.281054680292172,0.24517237781452
2020-01-15,Florida,0.290568108672741,0.249153112199522
2020-01-16,Florida,0.298587306699545,0.253128010841245
2020-01-17,Florida,0.29784422212016,0.240003679410566
2020-01-18,Florida,0.186240787339568,0.240893869291768
2020-01-19,Florida,0.140937899304408,0.24353580072274
2020-01-20,Florida,0.184792751445371,0.243433894362503
2020-01-21,Florida,0.287286009460579,0.245938268407629
2020-01-22,Florida,0.309061628689549,0.244904622794026
2020-01-23,Florida,0.297873962177883,0.24316513518042
2020-01-24,Florida,0.315374840436044,0.258795603864308
2020-01-25,Florida,0.179005268044351,0.2596351769733
2020-01-26,Florida,0.128761486009165,0.257337148707128
2020-01-27,Florida,0.294206032232583,0.257372960695226
2020-01-28,Florida,0.293163021223524,0.257548690986637
2020-01-29,Florida,0.292975430826348,0.251417212063445
2020-01-30,Florida,0.298124646094567,0.246371372395712
2020-01-31,Florida,0.31660495247592,0.241682432857853
2020-02-01,Florida,0.136084915582006,0.238135257847963
2020-02-02,Florida,0.0934406083350368,0.233564603417531
2020-02-03,Florida,0.261383455467568,0.228173239469126
2020-02-04,Florida,0.268332796154297,0.220894957981385
2020-02-05,Florida,0.260980849813327,0.228743986248261
2020-02-06,Florida,0.260385098455727,0.233707591465932
2020-02-07,Florida,0.265656982061736,0.23818919372659
2020-02-08,Florida,0.191028113450136,0.239573439351398
2020-02-09,Florida,0.128185844858738,0.24317205010418
2020-02-10,Florida,0.292754671292172,0.245567378380699
2020-02-11,Florida,0.27802251552795,0.254769828611532
2020-02-12,Florida,0.286171125082799,0.257572070000176
2020-02-13,Florida,0.277152396391362,0.262802966247032
2020-02-14,Florida,0.330074133677566,0.255591913511502
2020-02-15,Florida,0.210643803170646,0.258962027119637
2020-02-16,Florida,0.164802118586728,0.259460476186245
2020-02-17,Florida,0.242277302143462,0.267676308022915
2020-02-18,Florida,0.301613310784895,0.267383453178508
2020-02-19,Florida,0.289660268549054,0.267498747852191
2020-02-20,Florida,0.334663219248055,0.266254640204527
2020-02-21,Florida,0.328024149766718,0.274958874421545
2020-02-22,Florida,0.211450865886425,0.263473857136808
2020-02-23,Florida,0.156093365053081,0.267944635467324
2020-02-24,Florida,0.303206941662585,0.268168274721268
2020-02-25,Florida,0.221218189791737,0.27028054458244
2020-02-26,Florida,0.320955716862664,0.272395362744688
2020-02-27,Florida,0.336228694025667,0.267991670436033
2020-02-28,Florida,0.342810038794922,0.265360249462647
2020-02-29,Florida,0.226254593022161,0.284737372967263
2020-03-01,Florida,0.125267518892495,0.284317130156494
2020-03-02,Florida,0.284786994848885,0.28747646960357
2020-03-03,Florida,0.356858054324049,0.291630392088364
2020-03-04,Florida,0.318014017187277,0.296951691744571
2020-03-05,Florida,0.358344070155199,0.306918974579723
2020-03-06,Florida,0.371887496188484,0.315747956773387
2020-03-07,Florida,0.263503690615611,0.310895705639353
2020-03-08,Florida,0.195038498738558,0.309224273907594
2020-03-09,Florida,0.34658987020453,0.299953363078061
2020-03-10,Florida,0.322892296385809,0.294419281119995
2020-03-11,Florida,0.306313995064965,0.282230999779387
2020-03-12,Florida,0.293447694348469,0.277115590870724
2020-03-13,Florida,0.33314892248202,0.260485421562609
2020-03-14,Florida,0.178185721231357,0.245192448820222
2020-03-15,Florida,0.15923063637792,0.230566177184542
2020-03-16,Florida,0.23017868504772,0.217366392845899
2020-03-17,Florida,0.215841487189101,0.195705386226416
2020-03-18,Florida,0.203930093615206,0.184716932458211
2020-03-19,Florida,0.201049203977966,0.174004869118174
2020-03-20,Florida,0.181521876145642,0.163253742252234
2020-03-21,Florida,0.101266544853923,0.151154633987628
2020-03-22,Florida,0.0842461929976579,0.145926063103232
2020-03-23,Florida,0.154920796986138,0.137211740509376
2020-03-24,Florida,0.131147729336863,0.12764407439011
2020-03-25,Florida,0.167330097424433,0.124810753891371
2020-03-26,Florida,0.140048945820975,0.122854639598389
2020-03-27,Florida,0.114548213310783,0.118499400212796
2020-03-28,Florida,0.0814333013627453,0.11656331759073
2020-03-29,Florida,0.0705533929467873,0.101111223709485
2020-03-30,Florida,0.124434121286985,0.0907095839491871
2020-03-31,Florida,0.117595150982404,0.0826881097945748
2020-04-01,Florida,0.0591654402557163,0.076580805772934
2020-04-02,Florida,0.0672374674988893,0.0699034887617682
2020-04-03,Florida,0.0583978942284969,0.05955550879921
2020-04-04,Florida,0.0386821732112598,0.0512817928224505
2020-04-05,Florida,0.0238121738686263,0.0518731907605892
2020-04-06,Florida,0.0519982615490771,0.0516781005697786
2020-04-07,Florida,0.0596791391450874,0.052789951273224
2020-04-08,Florida,0.0633052258226877,0.0546340884073117
2020-04-09,Florida,0.065871836163215,0.0556141015191342
2020-04-10,Florida,0.0661808491526148,0.0567726437217386
2020-04-11,Florida,0.0515911331498734,0.0559483764726814
2020-04-12,Florida,0.030672265651384,0.0549880757298879
2020-04-13,Florida,0.060108056967308,0.0541036190311582
2020-04-14,Florida,0.0539092684016869,0.0549596305755184
2020-04-15,Florida,0.056583120623133,0.0546321450687604
2020-04-16,Florida,0.0596806392721071,0.0560682329758825
2020-04-17,Florida,0.0721729299631367,0.0556499585398185
2020-04-18,Florida,0.0492987346025669,0.0608611437873855
2020-04-19,Florida,0.0407248810012386,0.0669911776379629
2020-04-20,Florida,0.0571801359148601,0.0730417205018461
2020-04-21,Florida,0.0903875651346563,0.0752577504431439
2020-04-22,Florida,0.0994933575771748,0.0787365121186854
2020-04-23,Florida,0.102034439319289,0.080701943292245
2020-04-24,Florida,0.0876851395522213,0.0873312894059023
2020-04-25,Florida,0.0736500663313569,0.0908229558829535
2020-04-26,Florida,0.0544828992161564,0.0923987289726888
2020-04-27,Florida,0.103585558710461,0.095297307747686
2020-04-28,Florida,0.114829230474014,0.0936143645842811
2020-04-29,Florida,0.110523769205322,0.0914232641428826
2020-04-30,Florida,0.12232449074427,0.0873024708483543
2020-05-01,Florida,0.0759045374083868,0.082668835321315
2020-05-02,Florida,0.0583123632415671,0.0775484182326788
