date,sgmi_comp,county,prop_non_home,prop_non_home_ma7
2020-01-01,0.734646923295744,Alachua,0.27246188456686,0.265353076704256
2020-01-02,0.734646923295744,Alachua,0.33638906622889,0.265353076704256
2020-01-03,0.734646923295744,Alachua,0.341927812485749,0.265353076704256
2020-01-04,0.734646923295744,Alachua,0.226629805280679,0.265353076704256
2020-01-05,0.73220200365248,Alachua,0.162203056834937,0.26779799634752
2020-01-06,0.739058319164229,Alachua,0.230471597732075,0.260941680835771
2020-01-07,0.743807792030123,Alachua,0.287388313800599,0.256192207969877
2020-01-08,0.751596526886554,Alachua,0.28957632206971,0.248403473113446
2020-01-09,0.755404112623206,Alachua,0.288394857646648,0.244595887376794
2020-01-10,0.746517082185147,Alachua,0.308681502424491,0.253482917814853
2020-01-11,0.744894551463706,Alachua,0.172108661285664,0.255105448536294
2020-01-12,0.742599493169515,Alachua,0.135549956678371,0.257400506830485
2020-01-13,0.737734810828887,Alachua,0.292680810798486,0.262265189171113
2020-01-14,0.73991253156833,Alachua,0.298746028850685,0.26008746843167
2020-01-15,0.730281324577804,Alachua,0.305641730129053,0.269718675422196
2020-01-16,0.721579241665201,Alachua,0.32244763403104,0.278420758334799
2020-01-17,0.733414184087607,Alachua,0.293437457248393,0.266585815912393
2020-01-18,0.730001726350625,Alachua,0.239527110219344,0.269998273649375
2020-01-19,0.724999234542647,Alachua,0.196464537066594,0.275000765457353
2020-01-20,0.72459707627864,Alachua,0.20983621384164,0.275402923721361
2020-01-21,0.716805572746678,Alachua,0.322633233009561,0.283194427253322
2020-01-22,0.7188662382277,Alachua,0.340659172784897,0.2811337617723
2020-01-23,0.721339539509543,Alachua,0.325262741879095,0.278660460490457
2020-01-24,0.704446221463641,Alachua,0.347977981972122,0.295553778536359
2020-01-25,0.704049931706004,Alachua,0.22510245185219,0.295950068293996
2020-01-26,0.707195570553453,Alachua,0.179151428093696,0.292804429446547
2020-01-27,0.707037566041055,Alachua,0.32808944016295,0.292962433958945
2020-01-28,0.707780749127596,Alachua,0.325407261313025,0.292219250872404
2020-01-29,0.716446415813806,Alachua,0.318639700852752,0.283553584186194
2020-01-30,0.724701411915945,Alachua,0.326368773465882,0.275298588084055
2020-01-31,0.731065543778732,Alachua,0.342775700366334,0.268934456221268
2020-02-01,0.735972728003144,Alachua,0.164442785048718,0.264027271996856
2020-02-02,0.740485674547077,Alachua,0.121366455378722,0.259514325452923
2020-02-03,0.747127417705191,Alachua,0.283540517123444,0.252872582294809
2020-02-04,0.752309325116339,Alachua,0.291056971742137,0.247690674883661
2020-02-05,0.745899113806679,Alachua,0.287049075045222,0.254100886193321
2020-02-06,0.740466071238564,Alachua,0.279876571359083,0.259533928761436
2020-02-07,0.736671015115883,Alachua,0.306502348488303,0.263328984884117
2020-02-08,0.734285888006532,Alachua,0.209314264216335,0.265714111993468
2020-02-09,0.729731123604533,Alachua,0.159397753355526,0.270268876395467
2020-02-10,0.725630454562234,Alachua,0.310105909982215,0.274369545437766
2020-02-11,0.716939212914406,Alachua,0.307752861507593,0.283060787085594
2020-02-12,0.707322365035211,Alachua,0.318932425859212,0.292677634964789
2020-02-13,0.697800575015906,Alachua,0.308581254655175,0.302199424984094
2020-02-14,0.700859331739445,Alachua,0.367341040023105,0.299140668260555
2020-02-15,0.698344055165046,Alachua,0.276632199370696,0.301655944834954
2020-02-16,0.69918227982515,Alachua,0.226050283490659,0.30081772017485
2020-02-17,0.691442403948674,Alachua,0.288694612917446,0.308557596051326
2020-02-18,0.691649110006536,Alachua,0.325359797528387,0.308350889993464
2020-02-19,0.693718575532726,Alachua,0.313064853238482,0.306281424467274
2020-02-20,0.699042635431664,Alachua,0.362760385790506,0.300957364568336
2020-02-21,0.694041495388798,Alachua,0.36589409761807,0.305958504611202
2020-02-22,0.707203643142696,Alachua,0.26214594068737,0.292796356857304
2020-02-23,0.701461089794119,Alachua,0.188781864198094,0.298538910205881
2020-02-24,0.700234756541132,Alachua,0.323702593217505,0.299765243458868
2020-02-25,0.696090744154837,Alachua,0.233224763251098,0.303909255845163
2020-02-26,0.677489289025839,Alachua,0.353262726678523,0.322510710974161
2020-02-27,0.659619127964926,Alachua,0.371344718561418,0.340380872035074
2020-02-28,0.641281250746457,Alachua,0.394902184322131,0.358718749253543
2020-02-29,0.602788914006024,Alachua,0.39235612659036,0.397211085993976
2020-03-01,0.584645115513486,Alachua,0.313872991624485,0.415354884486514
2020-03-02,0.566356938735182,Alachua,0.452067733746789,0.433643061264818
2020-03-03,0.546781919571605,Alachua,0.502671120434128,0.453218080428396
2020-03-04,0.540647500917463,Alachua,0.480269316126286,0.459352499082537
2020-03-05,0.538839257213214,Alachua,0.499361956009546,0.461160742786786
2020-03-06,0.551262092597539,Alachua,0.531927318467174,0.448737907402461
2020-03-07,0.573518014848787,Alachua,0.43529705716935,0.426481985151213
2020-03-08,0.59483137137385,Alachua,0.326530697554228,0.405168628626151
2020-03-09,0.62214505036818,Alachua,0.365107886056516,0.37785494963182
2020-03-10,0.648070168009746,Alachua,0.346879664675392,0.351929831990254
2020-03-11,0.677584868048182,Alachua,0.331075820450849,0.322415131951819
2020-03-12,0.689629963800925,Alachua,0.308166203049235,0.310370036199075
2020-03-13,0.700513822748307,Alachua,0.350451494976211,0.299486177251693
2020-03-14,0.708887356164592,Alachua,0.228694156900299,0.291112643835408
2020-03-15,0.712836518938827,Alachua,0.242215027285026,0.287163481061174
2020-03-16,0.712250336041207,Alachua,0.288920873424841,0.287749663958793
2020-03-17,0.720321405227694,Alachua,0.288264930761397,0.279678594772306
2020-03-18,0.717390946756741,Alachua,0.303431681031207,0.282609053243259
2020-03-19,0.717625306997257,Alachua,0.312269483332573,0.282374693002743
2020-03-20,0.714670685046329,Alachua,0.293954010670801,0.285329314953671
2020-03-21,0.717732091012336,Alachua,0.249207366196969,0.282267908987664
2020-03-22,0.718107675420024,Alachua,0.240574505601411,0.281892324579976
2020-03-23,0.719997698199167,Alachua,0.309603227081338,0.280002301800833
2020-03-24,0.723553242173334,Alachua,0.266835088999346,0.276446757826666
2020-03-25,0.723898762022023,Alachua,0.300802590177391,0.276101237977977
2020-03-26,0.722995782927152,Alachua,0.299039323878578,0.277004217072848
2020-03-27,0.726801148294605,Alachua,0.269065202851627,0.273198851705395
2020-03-28,0.725150241363361,Alachua,0.246788727256145,0.274849758636639
2020-03-29,0.746066841256089,Alachua,0.246895359265508,0.253933158743912
2020-03-30,0.76433818340141,Alachua,0.282965669509174,0.23566181659859
2020-03-31,0.778555581975597,Alachua,0.278391437518051,0.221444418024403
2020-04-01,0.792038966665147,Alachua,0.154386390928299,0.207961033334853
2020-04-02,0.808622263625684,Alachua,0.171139928861325,0.191377736374316
2020-04-03,0.824916261137133,Alachua,0.169543412832323,0.175083738862867
2020-04-04,0.840753161176003,Alachua,0.152405034429295,0.159246838823997
2020-04-05,0.838170551498451,Alachua,0.130812280541748,0.161829448501549
2020-04-06,0.836327612489658,Alachua,0.168907686929029,0.163672387510342
2020-04-07,0.832086647600807,Alachua,0.16753313724596,0.167913352399193
2020-04-08,0.828693342583967,Alachua,0.172464658671166,0.171306657416033
2020-04-09,0.826301109207421,Alachua,0.184040501922872,0.17369889079258
2020-04-10,0.821682779272501,Alachua,0.199230167054281,0.178317220727499
2020-04-11,0.820136446844687,Alachua,0.176158169547175,0.179863553155313
2020-04-12,0.819570866150282,Alachua,0.147557914177573,0.180429133849718
2020-04-13,0.820242801986498,Alachua,0.201235996473467,0.179757198013502
2020-04-14,0.821773021808477,Alachua,0.178357464240655,0.178226978191523
2020-04-15,0.824548054435418,Alachua,0.176423723532005,0.175451945564582
2020-04-16,0.822701440145578,Alachua,0.17933695106936,0.177298559854422
2020-04-17,0.824323373701708,Alachua,0.188518628300424,0.175676626298292
2020-04-18,0.818579034285975,Alachua,0.156732941158588,0.181420965714025
2020-04-19,0.810338386437616,Alachua,0.160484214206454,0.189661613562384
2020-04-20,0.801000061888041,Alachua,0.189882461580555,0.198999938111959
2020-04-21,0.79528311064496,Alachua,0.21856784015079,0.20471688935504
2020-04-22,0.786464319915572,Alachua,0.234108258470519,0.213535680084428
2020-04-23,0.782232464512094,Alachua,0.244705222916382,0.217767535487906
2020-04-24,0.776951715384499,Alachua,0.228537287001991,0.223048284615502
2020-04-25,0.77502021676015,Alachua,0.218464476264308,0.22497978323985
2020-04-26,0.773028583589029,Alachua,0.190107202030796,0.226971416410971
2020-04-27,0.77065294597934,Alachua,0.226847705473726,0.22934705402066
2020-04-28,0.787081463120156,Alachua,0.232088330521228,0.212918536879844
2020-04-29,0.800375573550137,Alachua,0.248049690668369,0.199624426449863
2020-04-30,0.815197949442899,Alachua,0.261334686184201,0.184802050557101
2020-05-01,0.826144597608299,Alachua,0.11353766701628,0.173855402391701
2020-05-02,0.839148035108977,Alachua,0.125405703254442,0.160851964891023
2020-05-03,0.851421877748318,Alachua,0.0863505707814613,0.148578122251682
2020-05-04,0.862562186623931,Alachua,0.150221168315929,0.137437813376069
2020-05-05,0.851998544002397,Alachua,0.141064268016477,0.148001455997603
2020-05-06,0.843633642339238,Alachua,0.162132792192986,0.156366357660762
2020-05-07,0.834306886510361,Alachua,0.183352524054905,0.165693113489639
2020-05-08,0.829637954958535,Alachua,0.187483165367018,0.170362045041465
2020-05-09,0.82389670451609,Alachua,0.18396001489656,0.17610329548391
2020-05-10,0.817563397240879,Alachua,0.151637861583596,0.182436602759121
2020-05-11,0.816152436760194,Alachua,0.182903689178713,0.183847563239806
2020-05-12,0.811412306817022,Alachua,0.181253021113594,0.188587693182978
2020-05-13,0.810338348436187,Alachua,0.206465943119461,0.189661651563813
2020-05-14,0.812284651331462,Alachua,0.193229247419703,0.187715348668538
2020-05-15,0.811238395992261,Alachua,0.220664074969219,0.188761604007739
2020-05-16,0.813702066626277,Alachua,0.191477723562406,0.186297933373723
2020-05-17,0.8168590353283,Alachua,0.138013741316673,0.1831409646717
2020-05-18,0.815072077852985,Alachua,0.190227476553118,0.184927922147016
2020-05-19,0.813490197802866,Alachua,0.164007326675483,0.186509802197134
2020-05-20,0.809756106829617,Alachua,0.184367162205299,0.190243893170383
2020-05-21,0.800158981691997,Alachua,0.205737949746911,0.199841018308003
2020-05-22,0.801992800357865,Alachua,0.231737235320048,0.198007199642135
2020-05-23,0.792122244082092,Alachua,0.21761636037515,0.207877755917908
2020-05-24,0.786934392161717,Alachua,0.20519361728001,0.213065607838283
2020-05-25,0.786528813769112,Alachua,0.177390745892045,0.213471186230888
2020-05-26,0.785246862710609,Alachua,0.233101220605895,0.214753137289391
2020-05-27,0.780974785509078,Alachua,0.220682125647924,0.219025214490922
2020-05-28,0.787676588587345,Alachua,0.208576998495143,0.212323411412655
2020-05-29,0.782095467200918,Alachua,0.240710892729567,0.217904532799082
2020-05-30,0.785431132158013,Alachua,0.24752090078587,0.214568867841987
2020-05-31,0.786060136953226,Alachua,0.158280995732138,0.213939863046774
2020-06-01,0.784009169398577,Alachua,0.21645859559704,0.215990830601423
2020-06-02,0.786579939216104,Alachua,0.20975156590623,0.213420060783896
2020-06-03,0.795550951167412,Alachua,0.216279092081427,0.204449048832588
2020-06-04,0.800669178184338,Alachua,0.22293377137769,0.199330821815662
2020-06-05,0.803099534833738,Alachua,0.222715504006878,0.196900465166262
2020-06-06,0.802229184851502,Alachua,0.184723817126716,0.197770815148498
2020-06-07,0.809163676677647,Alachua,0.122453406613651,0.190836323322353
2020-06-08,0.814192796173399,Alachua,0.199446099051245,0.185807203826601
2020-06-09,0.822237118557085,Alachua,0.215844015781879,0.177762881442915
2020-06-10,0.825207191983613,Alachua,0.167737649298413,0.174792808016387
2020-06-11,0.825555381322292,Alachua,0.187729934907427,0.174444618677708
2020-06-12,0.83156929464039,Alachua,0.166405247321072,0.16843070535961
2020-06-13,0.84345041945199,Alachua,0.163933303141024,0.15654958054801
2020-06-14,0.842659817740459,Alachua,0.1200160812429,0.157340182259541
2020-06-15,0.843156888794002,Alachua,0.157348705824557,0.156843111205998
2020-06-16,0.839878333742058,Alachua,0.132676142100679,0.160121666257942
2020-06-17,0.833158202022896,Alachua,0.173271861279131,0.166841797977104
2020-06-18,0.828552841991682,Alachua,0.184250437532623,0.171447158008318
2020-06-19,0.820694043309324,Alachua,0.189355132684679,0.179305956690675
2020-06-20,0.812123066622804,Alachua,0.210974225175159,0.187876933377196
2020-06-21,0.807992649003947,Alachua,0.152253601461396,0.192007350996053
2020-06-22,0.804423698687476,Alachua,0.212360296601062,0.195576301312524
2020-06-23,0.807358248815278,Alachua,0.192672978906322,0.192641751184722
2020-06-24,0.819480477401312,Alachua,0.202184784611133,0.180519522598688
2020-06-25,0.822576009945388,Alachua,0.20923308974792,0.177423990054611
2020-06-26,0.825436162895389,Alachua,0.16881328179006,0.174563837104611
2020-06-27,0.825247613588514,Alachua,0.126118625072922,0.174752386411486
2020-06-28,0.829328209213647,Alachua,0.13058487365286,0.170671790786353
2020-06-29,0.836869891063697,Alachua,0.192339225951058,0.163130108936303
2020-06-30,0.840050707236564,Alachua,0.193992824054448,0.159949292763437
2020-07-01,0.83544907219383,Alachua,0.173620615235203,0.16455092780617
2020-07-02,0.83800894891649,Alachua,0.156441316797571,0.16199105108351
2020-07-03,0.841288475240822,Alachua,0.146547568579995,0.158711524759179
2020-07-04,0.845440679721686,Alachua,0.158330070372055,0.154559320278314
2020-07-05,0.845315790223764,Alachua,0.112665736594239,0.154684209776236
2020-07-06,0.842183666718661,Alachua,0.169382541680739,0.157816333281339
2020-07-07,0.835462056408731,Alachua,0.164927392688397,0.164537943591269
2020-07-08,0.83860092271059,Alachua,0.174494841720655,0.16139907728941
2020-07-09,0.839400193862512,Alachua,0.178366181333292,0.160599806137488
2020-07-10,0.838783812262817,Alachua,0.193598840749505,0.161216187737183
2020-07-11,0.837571061930491,Alachua,0.136358006259041,0.162428938069509
2020-07-12,0.83754653055816,Alachua,0.107070838530785,0.16245346944184
2020-07-13,0.837128240202493,Alachua,0.173697212878609,0.162871759797507
2020-07-14,0.837394830122048,Alachua,0.173416645014678,0.162605169877952
2020-07-15,0.83476978564072,Alachua,0.174666561326972,0.16523021435928
2020-07-16,0.833078956048842,Alachua,0.18129421382296,0.166921043951158
2020-07-17,0.831783132561412,Alachua,0.191732711312616,0.168216867438588
2020-07-18,0.830168699420683,Alachua,0.15473331762834,0.169831300579317
2020-07-19,0.826147349855982,Alachua,0.118906645673933,0.173852650144018
2020-07-20,0.824566749874592,Alachua,0.182767977290619,0.175433250125409
2020-07-21,0.818724900590832,Alachua,0.18471767699978,0.181275099409168
2020-07-22,0.815002719564437,Alachua,0.202816008279878,0.184997280435563
2020-07-23,0.812207873494841,Alachua,0.192358413692695,0.187792126505159
2020-07-24,0.81012603290325,Alachua,0.232625656298935,0.18987396709675
2020-07-25,0.806591668596288,Alachua,0.180788584813101,0.193408331403712
2020-07-26,0.801304956752279,Alachua,0.138470568161106,0.198695043247721
2020-07-27,0.79364611334228,Alachua,0.197340861431755,0.20635388665772
2020-07-28,0.787924098381179,Alachua,0.209458227148515,0.212075901618821
2020-07-29,0.788055406252243,Alachua,0.239822991187939,0.211944593747757
2020-07-30,0.788559695089251,Alachua,0.245970317562688,0.211440304910749
2020-07-31,0.785964609122187,Alachua,0.272679761026643,0.214035390877813
2020-08-01,0.785879401664802,Alachua,0.17986942971565,0.214120598335198
2020-08-02,0.785436271036641,Alachua,0.134940546302053,0.214563728963359
2020-08-03,0.78820765249309,Alachua,0.215506463201204,0.21179234750691
2020-08-04,0.792665998371645,Alachua,0.210054679350208,0.207334001628355
2020-08-05,0.784379838802391,Alachua,0.242924905585066,0.21562016119761
2020-08-06,0.779530885504596,Alachua,0.226570647367547,0.220469114495404
2020-08-07,0.775318347892764,Alachua,0.241471339876758,0.224681652107236
2020-08-08,0.769069980039709,Alachua,0.237872546700431,0.230930019960291
2020-08-09,0.767834132037435,Alachua,0.168883219386615,0.232165867962565
2020-08-10,0.76308762331813,Alachua,0.244994226484025,0.23691237668187
2020-08-11,0.758271578747043,Alachua,0.253793254321594,0.241728421252957
2020-08-12,0.758860485715457,Alachua,0.251575841600983,0.241139514284543
2020-08-13,0.752749959551024,Alachua,0.259796208402686,0.247250040448976
2020-08-14,0.748459936506613,Alachua,0.275183651874365,0.251540063493387
2020-08-15,0.744464651903605,Alachua,0.233750197921534,0.255535348096395
2020-08-16,0.741551931024552,Alachua,0.211656902537644,0.258448068975448
2020-08-17,0.734532636400455,Alachua,0.275024387794903,0.265467363599545
2020-08-18,0.729082425221762,Alachua,0.281760246542649,0.270917574778238
2020-08-19,0.728018527625315,Alachua,0.271964887754353,0.271981472374685
2020-08-20,0.73287941302747,Alachua,0.308931270771367,0.26712058697253
2020-08-21,0.735425194211934,Alachua,0.31333513012522,0.264574805788066
2020-08-22,0.73927343928362,Alachua,0.241197481096663,0.260726560716381
2020-08-23,0.739155820374094,Alachua,0.177630704722558,0.260844179625906
2020-08-24,0.744754906268119,Alachua,0.257203919503652,0.255245093731881
2020-08-25,0.748255270337829,Alachua,0.254822531040851,0.251744729662171
2020-08-26,0.748255270337829,Alachua,0.272788220121035,0.251744729662171
2020-08-27,0.748255270337829,Alachua,0.269737669513191,0.251744729662171
2020-08-28,0.748255270337829,Alachua,0.288832581637247,0.251744729662171
