date,county,prop_non_home,prop_non_home_ma7
2020-01-01,Duval,0.0955329902004806,0.167226890119842
2020-01-02,Duval,0.19716837493738,0.167226890119842
2020-01-03,Duval,0.208683811046829,0.167226890119842
2020-01-04,Duval,0.106746520613398,0.167226890119842
2020-01-05,Duval,0.0848815174594175,0.193419628685099
2020-01-06,Duval,0.205613500550188,0.20610449667468
2020-01-07,Duval,0.2719615160312,0.217215082594713
2020-01-08,Duval,0.278882160157277,0.222783909407934
2020-01-09,Duval,0.28596245086445,0.22534102921884
2020-01-10,Duval,0.286457912487057,0.235698817787938
2020-01-11,Duval,0.145728308305947,0.236540339284698
2020-01-12,Duval,0.102781356135763,0.239084597409964
2020-01-13,Duval,0.278118020533872,0.241622848984288
2020-01-14,Duval,0.277852166508517,0.242783679100139
2020-01-15,Duval,0.296691967034144,0.246348554926786
2020-01-16,Duval,0.303730211884717,0.249207565255282
2020-01-17,Duval,0.294583723298014,0.232752928085119
2020-01-18,Duval,0.170682439092476,0.23335240536371
2020-01-19,Duval,0.122794428435237,0.236878802375795
2020-01-20,Duval,0.162935560342729,0.236399099061697
2020-01-21,Duval,0.282048507458649,0.239498459254278
2020-01-22,Duval,0.321376746118744,0.238618055637284
2020-01-23,Duval,0.300372288686029,0.238315919878006
2020-01-24,Duval,0.316279244646078,0.258879517056998
2020-01-25,Duval,0.164519613773521,0.260140203377318
2020-01-26,Duval,0.120679478120289,0.253772939622713
2020-01-27,Duval,0.306880740595675,0.253254161267998
2020-01-28,Duval,0.290873311700888,0.253982677376328
2020-01-29,Duval,0.276805899836512,0.249888097615824
2020-01-30,Duval,0.296740840203023,0.245386231981963
2020-01-31,Duval,0.321378857404388,0.239336692260276
2020-02-01,Duval,0.13585755544999,0.237380078402763
2020-02-02,Duval,0.0891664186832676,0.236509279485611
2020-02-03,Duval,0.264533962543866,0.22966626681438
2020-02-04,Duval,0.277177014698292,0.222115149690191
2020-02-05,Duval,0.270710307416453,0.227725949515778
2020-02-06,Duval,0.248839751504402,0.231992658869083
2020-02-07,Duval,0.26852103753507,0.236696218869806
2020-02-08,Duval,0.175133154229093,0.237680177834982
2020-02-09,Duval,0.119033384156404,0.240796533396026
2020-02-10,Duval,0.29745888254893,0.245176024826261
2020-02-11,Duval,0.284064727454522,0.254993106645023
2020-02-12,Duval,0.292524796343763,0.259291183934632
2020-02-13,Duval,0.279496191516046,0.264061908918544
2020-02-14,Duval,0.337240610266405,0.252018733372732
2020-02-15,Duval,0.205219695256357,0.255051343357169
2020-02-16,Duval,0.152428459043783,0.255832993112992
2020-02-17,Duval,0.213156653728246,0.264625866093293
2020-02-18,Duval,0.305292997345586,0.264653945285767
2020-02-19,Duval,0.297996344634523,0.264620716798527
2020-02-20,Duval,0.341046302378152,0.264181851881796
2020-02-21,Duval,0.337437164613725,0.278336774698799
2020-02-22,Duval,0.204987095845674,0.267416242801847
2020-02-23,Duval,0.149356404626667,0.271896381225279
2020-02-24,Duval,0.312241113447265,0.274359931530302
2020-02-25,Duval,0.228849274066924,0.277666137412123
2020-02-26,Duval,0.329357313598544,0.280677335543722
2020-02-27,Duval,0.358291154513316,0.27640593272477
2020-02-28,Duval,0.360580605786472,0.273467246681708
2020-02-29,Duval,0.226065482766867,0.292576812884155
2020-03-01,Duval,0.119456584894004,0.291825371398524
2020-03-02,Duval,0.291670311145831,0.291859643139049
2020-03-03,Duval,0.362616237484052,0.293985375938198
2020-03-04,Duval,0.324097223199126,0.299773336177468
2020-03-05,Duval,0.358531056696988,0.312818484388262
2020-03-06,Duval,0.375460735380517,0.32084973452834
2020-03-07,Duval,0.266581204441756,0.315158575037321
2020-03-08,Duval,0.210772622369564,0.311303087691327
2020-03-09,Duval,0.347889062126378,0.299451462483413
2020-03-10,Duval,0.322778121046919,0.29443856138268
2020-03-11,Duval,0.297108811777168,0.282063434991545
2020-03-12,Duval,0.275569680241585,0.273419275289393
2020-03-13,Duval,0.340370427675392,0.255237921180803
2020-03-14,Duval,0.179955319703805,0.238545898496092
2020-03-15,Duval,0.150263504454503,0.224734252889336
