date,sgmi_comp,county,prop_non_home,prop_non_home_ma7
2020-01-01,0.822193221658437,Florida,0.122088307531162,0.177806778341563
2020-01-02,0.822193221658437,Florida,0.195501555561285,0.177806778341563
2020-01-03,0.822193221658437,Florida,0.211387869579031,0.177806778341563
2020-01-04,0.822193221658437,Florida,0.133638876846598,0.177806778341563
2020-01-05,0.800900109681133,Florida,0.100102061904629,0.199099890318867
2020-01-06,0.788693816328433,Florida,0.219671914459447,0.211306183671567
2020-01-07,0.777431771308991,Florida,0.26225686250879,0.222568228691009
2020-01-08,0.773897947052139,Florida,0.271140091372288,0.226102052947861
2020-01-09,0.772039154636751,Florida,0.280945609030189,0.227960845363249
2020-01-10,0.763897560779512,Florida,0.290222184715125,0.236102439220488
2020-01-11,0.761212158239029,Florida,0.158375646644557,0.238787841760971
2020-01-12,0.758436727196107,Florida,0.113113608812345,0.241563272803893
2020-01-13,0.755916484671914,Florida,0.27666307146012,0.244083515328087
2020-01-14,0.75482762218548,Florida,0.281054680292172,0.24517237781452
2020-01-15,0.750846887800479,Florida,0.290568108672741,0.249153112199522
2020-01-16,0.746871989158755,Florida,0.298587306699545,0.253128010841245
2020-01-17,0.759996320589434,Florida,0.29784422212016,0.240003679410566
2020-01-18,0.759106130708233,Florida,0.186240787339568,0.240893869291768
2020-01-19,0.75646419927726,Florida,0.140937899304408,0.24353580072274
2020-01-20,0.756566105637497,Florida,0.184792751445371,0.243433894362503
2020-01-21,0.754061731592371,Florida,0.287286009460579,0.245938268407629
2020-01-22,0.755095377205974,Florida,0.309061628689549,0.244904622794026
2020-01-23,0.75683486481958,Florida,0.297873962177883,0.24316513518042
2020-01-24,0.741204396135692,Florida,0.315374840436044,0.258795603864308
2020-01-25,0.7403648230267,Florida,0.179005268044351,0.2596351769733
2020-01-26,0.742662851292872,Florida,0.128761486009165,0.257337148707128
2020-01-27,0.742627039304774,Florida,0.294206032232583,0.257372960695226
2020-01-28,0.742451309013363,Florida,0.293163021223524,0.257548690986637
2020-01-29,0.748582787936555,Florida,0.292975430826348,0.251417212063445
2020-01-30,0.753628627604288,Florida,0.298124646094567,0.246371372395712
2020-01-31,0.758317567142147,Florida,0.31660495247592,0.241682432857853
2020-02-01,0.761864742152037,Florida,0.136084915582006,0.238135257847963
2020-02-02,0.766435396582469,Florida,0.0934406083350368,0.233564603417531
2020-02-03,0.771826760530874,Florida,0.261383455467568,0.228173239469126
2020-02-04,0.779105042018615,Florida,0.268332796154297,0.220894957981385
2020-02-05,0.771256013751739,Florida,0.260980849813327,0.228743986248261
2020-02-06,0.766292408534068,Florida,0.260385098455727,0.233707591465932
2020-02-07,0.76181080627341,Florida,0.265656982061736,0.23818919372659
2020-02-08,0.760426560648602,Florida,0.191028113450136,0.239573439351398
2020-02-09,0.75682794989582,Florida,0.128185844858738,0.24317205010418
2020-02-10,0.754432621619301,Florida,0.292754671292172,0.245567378380699
2020-02-11,0.745230171388468,Florida,0.27802251552795,0.254769828611532
2020-02-12,0.742427929999824,Florida,0.286171125082799,0.257572070000176
2020-02-13,0.737197033752968,Florida,0.277152396391362,0.262802966247032
2020-02-14,0.744408086488498,Florida,0.330074133677566,0.255591913511502
2020-02-15,0.741037972880363,Florida,0.210643803170646,0.258962027119637
2020-02-16,0.740539523813755,Florida,0.164802118586728,0.259460476186245
2020-02-17,0.732323691977085,Florida,0.242277302143462,0.267676308022915
2020-02-18,0.732616546821492,Florida,0.301613310784895,0.267383453178508
2020-02-19,0.732501252147809,Florida,0.289660268549054,0.267498747852191
2020-02-20,0.733745359795473,Florida,0.334663219248055,0.266254640204527
2020-02-21,0.725041125578455,Florida,0.328024149766718,0.274958874421545
2020-02-22,0.736526142863192,Florida,0.211450865886425,0.263473857136808
2020-02-23,0.732055364532676,Florida,0.156093365053081,0.267944635467324
2020-02-24,0.731831725278732,Florida,0.303206941662585,0.268168274721268
2020-02-25,0.72971945541756,Florida,0.221218189791737,0.27028054458244
2020-02-26,0.727604637255312,Florida,0.320955716862664,0.272395362744688
2020-02-27,0.732008329563967,Florida,0.336228694025667,0.267991670436033
2020-02-28,0.734639750537353,Florida,0.342810038794922,0.265360249462647
2020-02-29,0.715262627032737,Florida,0.226254593022161,0.284737372967263
2020-03-01,0.715682869843506,Florida,0.125267518892495,0.284317130156494
2020-03-02,0.71252353039643,Florida,0.284786994848885,0.28747646960357
2020-03-03,0.708369607911636,Florida,0.356858054324049,0.291630392088364
2020-03-04,0.703048308255429,Florida,0.318014017187277,0.296951691744571
2020-03-05,0.693081025420277,Florida,0.358344070155199,0.306918974579723
2020-03-06,0.684252043226613,Florida,0.371887496188484,0.315747956773387
2020-03-07,0.689104294360647,Florida,0.263503690615611,0.310895705639353
2020-03-08,0.690775726092406,Florida,0.195038498738558,0.309224273907594
2020-03-09,0.700046636921939,Florida,0.34658987020453,0.299953363078061
2020-03-10,0.705580718880005,Florida,0.322892296385809,0.294419281119995
2020-03-11,0.717769000220613,Florida,0.306313995064965,0.282230999779387
2020-03-12,0.722884409129276,Florida,0.293447694348469,0.277115590870724
2020-03-13,0.739514578437392,Florida,0.33314892248202,0.260485421562609
2020-03-14,0.754807551179778,Florida,0.178185721231357,0.245192448820222
2020-03-15,0.769433822815458,Florida,0.15923063637792,0.230566177184542
2020-03-16,0.782633607154101,Florida,0.23017868504772,0.217366392845899
2020-03-17,0.804294613773584,Florida,0.215841487189101,0.195705386226416
2020-03-18,0.815283067541789,Florida,0.203930093615206,0.184716932458211
2020-03-19,0.825995130881826,Florida,0.201049203977966,0.174004869118174
2020-03-20,0.836746257747766,Florida,0.181521876145642,0.163253742252234
2020-03-21,0.848845366012372,Florida,0.101266544853923,0.151154633987628
2020-03-22,0.854073936896768,Florida,0.0842461929976579,0.145926063103232
2020-03-23,0.862788259490624,Florida,0.154920796986138,0.137211740509376
2020-03-24,0.87235592560989,Florida,0.131147729336863,0.12764407439011
2020-03-25,0.875189246108629,Florida,0.167330097424433,0.124810753891371
2020-03-26,0.877145360401611,Florida,0.140048945820975,0.122854639598389
2020-03-27,0.881500599787204,Florida,0.114548213310783,0.118499400212796
2020-03-28,0.88343668240927,Florida,0.0814333013627453,0.11656331759073
2020-03-29,0.898888776290515,Florida,0.0705533929467873,0.101111223709485
2020-03-30,0.909290416050813,Florida,0.124434121286985,0.0907095839491871
2020-03-31,0.917311890205425,Florida,0.117595150982404,0.0826881097945748
2020-04-01,0.923419194227066,Florida,0.0591654402557163,0.076580805772934
2020-04-02,0.930096511238232,Florida,0.0672374674988893,0.0699034887617682
2020-04-03,0.94044449120079,Florida,0.0583978942284969,0.05955550879921
2020-04-04,0.948718207177549,Florida,0.0386821732112598,0.0512817928224505
2020-04-05,0.948126809239411,Florida,0.0238121738686263,0.0518731907605892
2020-04-06,0.948321899430221,Florida,0.0519982615490771,0.0516781005697786
2020-04-07,0.947210048726776,Florida,0.0596791391450874,0.052789951273224
2020-04-08,0.945365911592688,Florida,0.0633052258226877,0.0546340884073117
2020-04-09,0.944385898480866,Florida,0.065871836163215,0.0556141015191342
2020-04-10,0.943227356278261,Florida,0.0661808491526148,0.0567726437217386
2020-04-11,0.944051623527319,Florida,0.0515911331498734,0.0559483764726814
2020-04-12,0.945011924270112,Florida,0.030672265651384,0.0549880757298879
2020-04-13,0.945896380968842,Florida,0.060108056967308,0.0541036190311582
2020-04-14,0.945040369424482,Florida,0.0539092684016869,0.0549596305755184
2020-04-15,0.94536785493124,Florida,0.056583120623133,0.0546321450687604
2020-04-16,0.943931767024118,Florida,0.0596806392721071,0.0560682329758825
2020-04-17,0.944350041460181,Florida,0.0721729299631367,0.0556499585398185
2020-04-18,0.939138856212615,Florida,0.0492987346025669,0.0608611437873855
2020-04-19,0.933008822362037,Florida,0.0407248810012386,0.0669911776379629
2020-04-20,0.926958279498154,Florida,0.0571801359148601,0.0730417205018461
2020-04-21,0.924742249556856,Florida,0.0903875651346563,0.0752577504431439
2020-04-22,0.921263487881315,Florida,0.0994933575771748,0.0787365121186854
2020-04-23,0.919298056707755,Florida,0.102034439319289,0.080701943292245
2020-04-24,0.912668710594098,Florida,0.0876851395522213,0.0873312894059023
2020-04-25,0.909177044117046,Florida,0.0736500663313569,0.0908229558829535
2020-04-26,0.907601271027311,Florida,0.0544828992161564,0.0923987289726888
2020-04-27,0.904702692252314,Florida,0.103585558710461,0.095297307747686
2020-04-28,0.906385635415719,Florida,0.114829230474014,0.0936143645842811
2020-04-29,0.908576735857117,Florida,0.110523769205322,0.0914232641428826
2020-04-30,0.912697529151646,Florida,0.12232449074427,0.0873024708483543
2020-05-01,0.917331164678685,Florida,0.0759045374083868,0.082668835321315
2020-05-02,0.922451581767321,Florida,0.0583123632415671,0.0775484182326788
2020-05-03,0.926081350386621,Florida,0.0256373461544588,0.0739186496133792
2020-05-04,0.92919385624098,Florida,0.0711501100211865,0.0708061437590199
2020-05-05,0.925035609649031,Florida,0.0789863108535604,0.0749643903509689
2020-05-06,0.920665680204555,Florida,0.0851153888702247,0.0793343197954449
2020-05-07,0.91675932119418,Florida,0.100536949763755,0.0832406788058196
2020-05-08,0.913580353906828,Florida,0.10501226355203,0.0864196460931722
2020-05-09,0.909072957113866,Florida,0.0889018693528988,0.0909270428861335
2020-05-10,0.904103606728643,Florida,0.0529818592270816,0.0958963932713573
2020-05-11,0.901846487713734,Florida,0.0934028810326554,0.0981535122862661
2020-05-12,0.899331437230021,Florida,0.110538088404289,0.100668562769979
