date,county,prop_non_home,prop_non_home_ma7
2020-01-01,Alachua,0.27246188456686,0.265353076704256
2020-01-02,Alachua,0.33638906622889,0.265353076704256
2020-01-03,Alachua,0.341927812485749,0.265353076704256
2020-01-04,Alachua,0.226629805280679,0.265353076704256
2020-01-05,Alachua,0.162203056834937,0.26779799634752
2020-01-06,Alachua,0.230471597732075,0.260941680835771
2020-01-07,Alachua,0.287388313800599,0.256192207969877
2020-01-08,Alachua,0.28957632206971,0.248403473113446
2020-01-09,Alachua,0.288394857646648,0.244595887376794
2020-01-10,Alachua,0.308681502424491,0.253482917814853
2020-01-11,Alachua,0.172108661285664,0.255105448536294
2020-01-12,Alachua,0.135549956678371,0.257400506830485
2020-01-13,Alachua,0.292680810798486,0.262265189171113
2020-01-14,Alachua,0.298746028850685,0.26008746843167
2020-01-15,Alachua,0.305641730129053,0.269718675422196
2020-01-16,Alachua,0.32244763403104,0.278420758334799
2020-01-17,Alachua,0.293437457248393,0.266585815912393
2020-01-18,Alachua,0.239527110219344,0.269998273649375
2020-01-19,Alachua,0.196464537066594,0.275000765457353
2020-01-20,Alachua,0.20983621384164,0.275402923721361
2020-01-21,Alachua,0.322633233009561,0.283194427253322
2020-01-22,Alachua,0.340659172784897,0.2811337617723
2020-01-23,Alachua,0.325262741879095,0.278660460490457
2020-01-24,Alachua,0.347977981972122,0.295553778536359
2020-01-25,Alachua,0.22510245185219,0.295950068293996
2020-01-26,Alachua,0.179151428093696,0.292804429446547
2020-01-27,Alachua,0.32808944016295,0.292962433958945
2020-01-28,Alachua,0.325407261313025,0.292219250872404
2020-01-29,Alachua,0.318639700852752,0.283553584186194
2020-01-30,Alachua,0.326368773465882,0.275298588084055
2020-01-31,Alachua,0.342775700366334,0.268934456221268
2020-02-01,Alachua,0.164442785048718,0.264027271996856
2020-02-02,Alachua,0.121366455378722,0.259514325452923
2020-02-03,Alachua,0.283540517123444,0.252872582294809
2020-02-04,Alachua,0.291056971742137,0.247690674883661
2020-02-05,Alachua,0.287049075045222,0.254100886193321
2020-02-06,Alachua,0.279876571359083,0.259533928761436
2020-02-07,Alachua,0.306502348488303,0.263328984884117
2020-02-08,Alachua,0.209314264216335,0.265714111993468
2020-02-09,Alachua,0.159397753355526,0.270268876395467
2020-02-10,Alachua,0.310105909982215,0.274369545437766
2020-02-11,Alachua,0.307752861507593,0.283060787085594
2020-02-12,Alachua,0.318932425859212,0.292677634964789
2020-02-13,Alachua,0.308581254655175,0.302199424984094
2020-02-14,Alachua,0.367341040023105,0.299140668260555
2020-02-15,Alachua,0.276632199370696,0.301655944834954
2020-02-16,Alachua,0.226050283490659,0.30081772017485
2020-02-17,Alachua,0.288694612917446,0.308557596051326
2020-02-18,Alachua,0.325359797528387,0.308350889993464
2020-02-19,Alachua,0.313064853238482,0.306281424467274
2020-02-20,Alachua,0.362760385790506,0.300957364568336
2020-02-21,Alachua,0.36589409761807,0.305958504611202
2020-02-22,Alachua,0.26214594068737,0.292796356857304
2020-02-23,Alachua,0.188781864198094,0.298538910205881
2020-02-24,Alachua,0.323702593217505,0.299765243458868
2020-02-25,Alachua,0.233224763251098,0.303909255845163
2020-02-26,Alachua,0.353262726678523,0.322510710974161
2020-02-27,Alachua,0.371344718561418,0.340380872035074
2020-02-28,Alachua,0.394902184322131,0.358718749253543
2020-02-29,Alachua,0.39235612659036,0.397211085993976
2020-03-01,Alachua,0.313872991624485,0.415354884486514
2020-03-02,Alachua,0.452067733746789,0.433643061264818
2020-03-03,Alachua,0.502671120434128,0.453218080428396
2020-03-04,Alachua,0.480269316126286,0.459352499082537
2020-03-05,Alachua,0.499361956009546,0.461160742786786
2020-03-06,Alachua,0.531927318467174,0.448737907402461
2020-03-07,Alachua,0.43529705716935,0.426481985151213
2020-03-08,Alachua,0.326530697554228,0.405168628626151
2020-03-09,Alachua,0.365107886056516,0.37785494963182
2020-03-10,Alachua,0.346879664675392,0.351929831990254
2020-03-11,Alachua,0.331075820450849,0.322415131951819
2020-03-12,Alachua,0.308166203049235,0.310370036199075
2020-03-13,Alachua,0.350451494976211,0.299486177251693
2020-03-14,Alachua,0.228694156900299,0.291112643835408
2020-03-15,Alachua,0.242215027285026,0.287163481061174
2020-03-16,Alachua,0.288920873424841,0.287749663958793
2020-03-17,Alachua,0.288264930761397,0.279678594772306
2020-03-18,Alachua,0.303431681031207,0.282609053243259
2020-03-19,Alachua,0.312269483332573,0.282374693002743
2020-03-20,Alachua,0.293954010670801,0.285329314953671
2020-03-21,Alachua,0.249207366196969,0.282267908987664
2020-03-22,Alachua,0.240574505601411,0.281892324579976
2020-03-23,Alachua,0.309603227081338,0.280002301800833
2020-03-24,Alachua,0.266835088999346,0.276446757826666
2020-03-25,Alachua,0.300802590177391,0.276101237977977
2020-03-26,Alachua,0.299039323878578,0.277004217072848
2020-03-27,Alachua,0.269065202851627,0.273198851705395
2020-03-28,Alachua,0.246788727256145,0.274849758636639
2020-03-29,Alachua,0.246895359265508,0.253933158743912
2020-03-30,Alachua,0.282965669509174,0.23566181659859
2020-03-31,Alachua,0.278391437518051,0.221444418024403
2020-04-01,Alachua,0.154386390928299,0.207961033334853
2020-04-02,Alachua,0.171139928861325,0.191377736374316
2020-04-03,Alachua,0.169543412832323,0.175083738862867
2020-04-04,Alachua,0.152405034429295,0.159246838823997
2020-04-05,Alachua,0.130812280541748,0.161829448501549
2020-04-06,Alachua,0.168907686929029,0.163672387510342
2020-04-07,Alachua,0.16753313724596,0.167913352399193
2020-04-08,Alachua,0.172464658671166,0.171306657416033
2020-04-09,Alachua,0.184040501922872,0.17369889079258
2020-04-10,Alachua,0.199230167054281,0.178317220727499
2020-04-11,Alachua,0.176158169547175,0.179863553155313
2020-04-12,Alachua,0.147557914177573,0.180429133849718
2020-04-13,Alachua,0.201235996473467,0.179757198013502
2020-04-14,Alachua,0.178357464240655,0.178226978191523
2020-04-15,Alachua,0.176423723532005,0.175451945564582
2020-04-16,Alachua,0.17933695106936,0.177298559854422
2020-04-17,Alachua,0.188518628300424,0.175676626298292
2020-04-18,Alachua,0.156732941158588,0.181420965714025
2020-04-19,Alachua,0.160484214206454,0.189661613562384
2020-04-20,Alachua,0.189882461580555,0.198999938111959
2020-04-21,Alachua,0.21856784015079,0.20471688935504
2020-04-22,Alachua,0.234108258470519,0.213535680084428
2020-04-23,Alachua,0.244705222916382,0.217767535487906
2020-04-24,Alachua,0.228537287001991,0.223048284615502
2020-04-25,Alachua,0.218464476264308,0.22497978323985
2020-04-26,Alachua,0.190107202030796,0.226971416410971
2020-04-27,Alachua,0.226847705473726,0.22934705402066
2020-04-28,Alachua,0.232088330521228,0.212918536879844
2020-04-29,Alachua,0.248049690668369,0.199624426449863
2020-04-30,Alachua,0.261334686184201,0.184802050557101
2020-05-01,Alachua,0.11353766701628,0.173855402391701
2020-05-02,Alachua,0.125405703254442,0.160851964891023
2020-05-03,Alachua,0.0863505707814613,0.148578122251682
2020-05-04,Alachua,0.150221168315929,0.137437813376069
2020-05-05,Alachua,0.141064268016477,0.148001455997603
2020-05-06,Alachua,0.162132792192986,0.156366357660762
2020-05-07,Alachua,0.183352524054905,0.165693113489639
2020-05-08,Alachua,0.187483165367018,0.170362045041465
2020-05-09,Alachua,0.18396001489656,0.17610329548391
2020-05-10,Alachua,0.151637861583596,0.182436602759121
2020-05-11,Alachua,0.182903689178713,0.183847563239806
2020-05-12,Alachua,0.181253021113594,0.188587693182978
2020-05-13,Alachua,0.206465943119461,0.189661651563813
2020-05-14,Alachua,0.193229247419703,0.187715348668538
2020-05-15,Alachua,0.220664074969219,0.188761604007739
2020-05-16,Alachua,0.191477723562406,0.186297933373723
2020-05-17,Alachua,0.138013741316673,0.1831409646717
2020-05-18,Alachua,0.190227476553118,0.184927922147016
2020-05-19,Alachua,0.164007326675483,0.186509802197134
2020-05-20,Alachua,0.184367162205299,0.190243893170383
2020-05-21,Alachua,0.205737949746911,0.199841018308003
2020-05-22,Alachua,0.231737235320048,0.198007199642135
2020-05-23,Alachua,0.21761636037515,0.207877755917908
2020-05-24,Alachua,0.20519361728001,0.213065607838283
