date,county,prop_non_home,prop_non_home_ma7
2019-01-01,Duval,0.0477727165020791,0.0879286936153578
2019-01-02,Duval,0.111486752742015,0.0879286936153578
2019-01-03,Duval,0.137850835669515,0.0879286936153578
2019-01-04,Duval,0.138867326171328,0.0879286936153578
2019-01-05,Duval,0.0677173189761412,0.101881665691079
2019-01-06,Duval,0.0373040555966108,0.107749300845817
2019-01-07,Duval,0.0745018496498162,0.111644828902175
2019-01-08,Duval,0.145443521032125,0.116425312341422
2019-01-09,Duval,0.152560198825183,0.115934548070415
2019-01-10,Duval,0.165119532064023,0.116132257265245
2019-01-11,Duval,0.172330710246054,0.126564560452937
2019-01-12,Duval,0.0642819690790918,0.129358034797498
2019-01-13,Duval,0.0386880199604211,0.130456419041478
2019-01-14,Duval,0.147527971963658,0.130972939143252
2019-01-15,Duval,0.164997841444058,0.130175083386106
2019-01-16,Duval,0.160248888533037,0.130872106062768
2019-01-17,Duval,0.168735172776444,0.130221251597664
2019-01-18,Duval,0.166745719946031,0.116841552719695
2019-01-19,Duval,0.0691611278157254,0.115274598765952
2019-01-20,Duval,0.0341320387046933,0.113427684820846
2019-01-21,Duval,0.0538700798178806,0.111174988635315
2019-01-22,Duval,0.154029163767854,0.112291057117415
2019-01-23,Duval,0.147320490917294,0.111938327591353
2019-01-24,Duval,0.152966299477727,0.110228434418619
2019-01-25,Duval,0.174558199320731,0.122961765969257
2019-01-26,Duval,0.0666920211332905,0.123651774305162
2019-01-27,Duval,0.0221627864955546,0.125822470095924
2019-01-28,Duval,0.143003400672344,0.13195183846675
2019-01-29,Duval,0.158859222119193,0.131123592900523
2019-01-30,Duval,0.162515361452627,0.131158851632782
2019-01-31,Duval,0.195871878073508,0.133975308840434
2019-02-01,Duval,0.168760480357141,0.134178322842994
2019-02-02,Duval,0.0669388322591047,0.135720020223807
2019-02-03,Duval,0.0418779869491219,0.135375538499039
2019-02-04,Duval,0.14442449869026,0.133692999400427
2019-02-05,Duval,0.169651103784884,0.136333880146896
2019-02-06,Duval,0.160103989379256,0.137041251217424
2019-02-07,Duval,0.184094104383221,0.13655255198812
2019-02-08,Duval,0.187246645582426,0.136045925847382
2019-02-09,Duval,0.0718904297527993,0.136916905102214
2019-02-10,Duval,0.0384570923439971,0.137861470016012
2019-02-11,Duval,0.14087811570509,0.139445803706966
2019-02-12,Duval,0.17574795856871,0.135126874091038
2019-02-13,Duval,0.166715943775839,0.137438372957351
2019-02-14,Duval,0.195184440219902,0.139601301656377
2019-02-15,Duval,0.157014138270926,0.131556288693448
2019-02-16,Duval,0.0880709218169956,0.132087295000945
2019-02-17,Duval,0.0535975932371738,0.135475136573295
2019-02-18,Duval,0.0845630249645922,0.137980024431175
2019-02-19,Duval,0.179465002721187,0.147118792296838
2019-02-20,Duval,0.190430834782289,0.150370209733117
2019-02-21,Duval,0.212718655225058,0.151739952204177
2019-02-22,Duval,0.220985513330571,0.167747636137797
2019-02-23,Duval,0.110830843870945,0.17209720596457
2019-02-24,Duval,0.063185790534597,0.176663147645999
2019-02-25,Duval,0.196616812499932,0.180393841785964
2019-02-26,Duval,0.209911991508598,0.180103477755899
2019-02-27,Duval,0.222392426552294,0.178283764861615
2019-02-28,Duval,0.238833514204813,0.178402390378513
2019-03-01,Duval,0.218952965120116,0.176718628639192
2019-03-02,Duval,0.0980928536109558,0.17493109237151
2019-03-03,Duval,0.0640161691528832,0.171603070543896
2019-03-04,Duval,0.184830480324681,0.167775781605146
2019-03-05,Duval,0.197399237634829,0.169489900694061
2019-03-06,Duval,0.199096273758993,0.174116169106512
2019-03-07,Duval,0.212042491633567,0.176808985033548
2019-03-08,Duval,0.230951798742519,0.17435763523666
2019-03-09,Duval,0.130476732498115,0.170941277231385
2019-03-10,Duval,0.0828658806421352,0.170568110593494
2019-03-11,Duval,0.167671031746461,0.170798981019392
2019-03-12,Duval,0.173484731597905,0.168181240796383
2019-03-13,Duval,0.196484107293755,0.167908925787255
2019-03-14,Duval,0.213658584614852,0.166066730833407
2019-03-15,Duval,0.212627617181456,0.171426461561861
2019-03-16,Duval,0.128570527434218,0.178520916971258
2019-03-17,Duval,0.0699705159651991,0.183936712963686
2019-03-18,Duval,0.205189146845641,0.189424363442394
2019-03-19,Duval,0.223145919463683,0.19035775456392
2019-03-20,Duval,0.234394679240751,0.191827806126589
2019-03-21,Duval,0.252072137965807,0.193597443305254
2019-03-22,Duval,0.21916135503214,0.194312881331358
2019-03-23,Duval,0.138860888372903,0.195799498052663
2019-03-24,Duval,0.0823579762158512,0.195801110207226
2019-03-25,Duval,0.210197213028373,0.196116775635228
2019-03-26,Duval,0.233552236512812,0.202562495720371
2019-03-27,Duval,0.234405964322695,0.204076959590874
2019-03-28,Duval,0.254281795961823,0.205245345038946
2019-03-29,Duval,0.26428139562814,0.200627939612369
2019-03-30,Duval,0.149462135466427,0.198731874274202
2019-03-31,Duval,0.0905366743523521,0.198435961217404
2019-04-01,Duval,0.177875375042333,0.19616938937366
2019-04-02,Duval,0.220279779145645,0.192596406611039
2019-04-03,Duval,0.232334572925108,0.189431193846052
2019-04-04,Duval,0.238415793055617,0.18845689140431
2019-04-05,Duval,0.239270516289794,0.192220293888203
2019-04-06,Duval,0.127305646111516,0.192758589669258
2019-04-07,Duval,0.0837165572601596,0.192331419717717
2019-04-08,Duval,0.204219192429582,0.193396067733986
2019-04-09,Duval,0.224047849613029,0.194079714010272
2019-04-10,Duval,0.229344383264321,0.194606840636126
2019-04-11,Duval,0.245868329169502,0.193152626212149
